index	0	1	2
GSE9650_NAIVE_VS_EXHAUSTED_CD8_TCELL_DN	1.4431706415499494e-05	0.0025086591944436607	(17776, 322, 146, 12, 'CORO2B;EEA1;COL19A1;TBX15;ETV1;PCLO;YAP1;SPOCK2;RELN;CCDC93;MAP2;PAWR')
SCHAEFFER_PROSTATE_DEVELOPMENT_6HR_DN	1.4399290453297058e-05	0.0025086591944436607	(17776, 322, 369, 20, 'GSR;NOL8;YWHAZ;NEDD4;FOXN3;TWIST2;ARID5B;DDX6;CAMK1D;ETS1;PTGES3;COL23A1;CDC42EP4;GYPC;SMARCA5;SMARCA2;NAV1;DNAJC1;ISOC1;PABPC4L')
BENPORATH_NANOG_TARGETS	1.4578606051429609e-05	0.0025086591944436607	(17776, 322, 635, 28, 'LARP7;ANXA1;GYPC;CCDC93;XAB2;VRK2;YAP1;MOBP;CLMP;OXA1L;SKIL;CDC42EP4;MSC;UFM1;EXOC4;PIGL;TBK1;PCBP1;LRIG3;KIAA1217;GPC6;SPRED1;SSBP2;FOXN3;ARID5B;KLF7;DDX18;CDH2')
SCHAEFFER_PROSTATE_DEVELOPMENT_48HR_DN	1.6079751974972443e-05	0.0026685362447810847	(17776, 322, 341, 19, 'CACNA2D3;SPATS2L;AVPR1A;CHSY3;FOXP1;TWIST2;ARID5B;SDC2;ZSWIM6;GYPC;KLF7;ISOC1;ELOVL6;PABPC4L;PCDH10;TCERG1L;PTEN;RUNX1;CDH2')
HORIUCHI_WTAP_TARGETS_UP	1.6061276074408286e-05	0.0026685362447810847	(17776, 322, 225, 15, 'PTPRK;CDH13;ITPR2;CD200;LIMCH1;FOXN3;NR3C1;CDH11;ARID5B;PTPRM;MOBP;CD109;RORA;CRISPLD1;PARD3B')
YATGNWAAT_OCT_C	1.6234625297406035e-05	0.0026685362447810847	(17776, 322, 253, 16, 'PDZRN4;MSI2;NEDD4;LIPG;ETV1;FOXP1;CSMD3;PRICKLE2;DNAH5;COL23A1;NPHP4;EYA1;NRXN1;TCERG1L;PTEN;ATOH1')
CLASPER_LYMPHATIC_VESSELS_DURING_METASTASIS_DN	1.697531851969958e-05	0.002748795322660792	(17776, 322, 31, 6, 'COL6A3;CDH11;TWIST2;SDC2;LAMA2;CDH2')
GSE37301_MULTIPOTENT_PROGENITOR_VS_LYMPHOID_PRIMED_MPP_DN	1.7721281023237648e-05	0.002748795322660792	(17776, 322, 149, 12, 'CREM;ARAP2;ARL4A;NEDD4;SAMSN1;NR3C1;ANXA1;HRH4;KCTD12;RPS6KA5;ENKUR;ADCY8')
RODRIGUES_THYROID_CARCINOMA_ANAPLASTIC_DN	1.7490510138859812e-05	0.002748795322660792	(17776, 322, 374, 20, 'SMAD4;SLC16A4;SERTM1;ZFP36L2;MAGI2;FOXP1;B9D1;LRIG3;KIAA1217;SDC2;FNDC1;SLC4A4;MLPH;SMARCA2;FKBP11;KCTD12;SSBP2;SORL1;BTBD11;ZC3H6')
CHARAFE_BREAST_CANCER_LUMINAL_VS_BASAL_DN	1.744406849713252e-05	0.002748795322660792	(17776, 322, 343, 19, 'MIR100HG;SPATS2L;PNLIPRP3;LIPG;NR3C1;TWIST2;PTGS2;CSNK2A2;ANXA1;CAMTA1;ETS1;PTPRM;YAP1;CLMP;STK17A;NAV2;CCNA1;CD109;CDH13')
GSE11057_NAIVE_VS_CENT_MEMORY_CD4_TCELL_UP	1.863442672557881e-05	0.002850290854566659	(17776, 322, 126, 11, 'PTPRK;EEA1;SERTM1;MPP7;SATB1;SCAI;CCR7;STK17A;CENPV;SNX9;PDK1')
GOZGIT_ESR1_TARGETS_DN	2.1421450169344703e-05	0.0032317045303423726	(17776, 322, 544, 25, 'SRGAP1;ABHD4;MLPH;INPP4B;NELL2;PTPRK;SLC16A7;NCAM2;SLITRK6;PRICKLE2;TMTC1;PLCH1;MAP2;ARL4A;SDK2;FOXP1;DCDC2;PCDH10;CCPG1;CD109;FUT9;SDK1;ARID5B;ZSWIM6;KLF7')
ONDER_CDH1_TARGETS_2_UP	2.2266579548423646e-05	0.0033138086563079677	(17776, 322, 204, 14, 'COL6A3;PPM1H;FOXN3;CDH11;DOCK10;ARID5B;PRUNE2;SDC2;CDH18;MLPH;GYPC;NAV2;SDC3;CDH2')
